timestamp,temperatura,pH ,conductividad,TDS,Sal.[psu],Press.[psi],DO_mgL
2021-11-18 11:26:30,14.79,5.16,661,0.33,0.32,10.811,5.31
2021-11-18 11:26:35,14.79,5.16,661,0.33,0.32,10.811,5.38
2021-11-18 11:26:40,14.79,5.16,661,0.33,0.32,10.812,5.49
2021-11-18 11:26:45,14.79,5.16,660,0.33,0.32,10.812,5.55
2021-11-18 11:26:50,14.8,5.16,660,0.33,0.32,10.811,5.56
2021-11-18 11:26:55,14.8,5.16,660,0.33,0.32,10.81,5.58
2021-11-18 11:27:00,14.8,5.16,660,0.33,0.32,10.808,5.64
2021-11-18 11:27:05,14.8,5.16,660,0.33,0.32,10.809,5.64
2021-11-18 11:27:10,14.81,5.16,660,0.33,0.32,10.81,5.6
2021-11-18 11:27:15,14.81,5.16,660,0.33,0.32,10.809,5.57
2021-11-18 11:27:20,14.81,5.16,660,0.33,0.32,10.808,5.57
2021-11-18 11:27:25,14.81,5.16,660,0.33,0.32,10.808,5.56
2021-11-18 11:27:30,14.81,5.16,660,0.33,0.32,10.808,5.54
2021-11-18 11:27:35,14.81,5.16,661,0.33,0.32,10.807,5.52
2021-11-18 11:27:40,14.81,5.16,661,0.33,0.32,10.809,5.47
2021-11-18 11:27:45,14.81,5.16,661,0.33,0.32,10.809,5.45
2021-11-18 11:27:50,14.82,5.16,661,0.33,0.32,10.81,5.43
2021-11-18 11:27:55,14.82,5.16,661,0.33,0.32,10.811,5.42
2021-11-18 11:28:00,14.82,5.16,661,0.33,0.32,10.81,5.44
2021-11-18 11:28:05,14.82,5.16,660,0.33,0.32,10.808,5.49
2021-11-18 11:28:10,14.82,5.16,661,0.33,0.32,10.809,5.51
2021-11-18 11:28:15,14.82,5.16,661,0.33,0.32,10.808,5.52
2021-11-18 11:28:20,14.82,5.16,661,0.33,0.32,10.808,5.52
2021-11-18 11:28:25,14.82,5.16,660,0.33,0.32,10.808,5.51
2021-11-18 11:28:30,14.82,5.16,660,0.33,0.32,10.807,5.5
2021-11-18 11:28:35,14.83,5.16,660,0.33,0.32,10.808,5.49
2021-11-18 11:28:40,14.83,5.16,660,0.33,0.32,10.807,5.48
2021-11-18 11:28:45,14.83,5.16,661,0.33,0.32,10.808,5.47
2021-11-18 11:28:50,14.83,5.16,660,0.33,0.32,10.808,5.48
2021-11-18 11:28:55,14.83,5.16,660,0.33,0.32,10.81,5.5
2021-11-18 11:29:00,14.83,5.16,660,0.33,0.32,10.81,5.54
2021-11-18 11:29:05,14.84,5.16,660,0.33,0.32,10.811,5.57
2021-11-18 11:29:10,14.84,5.16,660,0.33,0.32,10.811,5.55
2021-11-18 11:29:15,14.84,5.16,660,0.33,0.32,10.811,5.53
2021-11-18 11:29:20,14.84,5.16,660,0.33,0.32,10.81,5.53
2021-11-18 11:29:25,14.84,5.16,660,0.33,0.32,10.81,5.52
2021-11-18 11:29:30,14.84,5.16,660,0.33,0.32,10.809,5.49
2021-11-18 11:29:35,14.84,5.16,660,0.33,0.32,10.808,5.46
2021-11-18 11:29:40,14.84,5.16,661,0.33,0.32,10.81,5.45
2021-11-18 11:29:45,14.84,5.16,660,0.33,0.32,10.809,5.46
2021-11-18 11:29:50,14.84,5.16,660,0.33,0.32,10.809,5.45
2021-11-18 11:29:55,14.84,5.16,661,0.33,0.32,10.811,5.46
2021-11-18 11:30:00,14.84,5.16,661,0.33,0.32,10.811,5.44
2021-11-18 11:30:05,14.85,5.16,661,0.33,0.32,10.811,5.42
2021-11-18 11:30:10,14.85,5.16,661,0.33,0.32,10.811,5.41
2021-11-18 11:30:15,14.85,5.16,661,0.33,0.32,10.812,5.4
2021-11-18 11:30:20,14.86,5.16,660,0.33,0.32,10.812,5.39
2021-11-18 11:30:25,14.86,5.16,661,0.33,0.32,10.8129999999999,5.41
2021-11-18 11:30:30,14.86,5.16,661,0.33,0.32,10.814,5.48
2021-11-18 11:30:35,14.86,5.16,660,0.33,0.32,10.8129999999999,5.59
2021-11-18 11:30:40,14.86,5.16,660,0.33,0.32,10.811,5.63
2021-11-18 11:30:45,14.86,5.16,660,0.33,0.32,10.811,5.64
2021-11-18 11:30:50,14.86,5.16,660,0.33,0.32,10.811,5.62
2021-11-18 11:30:55,14.87,5.16,660,0.33,0.32,10.809,5.58
2021-11-18 11:31:00,14.87,5.16,660,0.33,0.32,10.811,5.58
2021-11-18 11:31:05,14.87,5.16,660,0.33,0.32,10.811,5.63
2021-11-18 11:31:10,14.87,5.16,660,0.33,0.32,10.811,5.64
2021-11-18 11:31:15,14.87,5.16,660,0.33,0.32,10.809,5.62
2021-11-18 11:31:20,14.87,5.16,660,0.33,0.32,10.811,5.61
2021-11-18 11:31:25,14.87,5.16,660,0.33,0.32,10.809,5.59
2021-11-18 11:31:30,14.87,5.16,660,0.33,0.32,10.809,5.57
2021-11-18 11:31:35,14.87,5.16,660,0.33,0.32,10.808,5.57
2021-11-18 11:31:40,14.87,5.16,660,0.33,0.32,10.807,5.59
2021-11-18 11:31:45,14.87,5.16,660,0.33,0.32,10.809,5.57
2021-11-18 11:31:50,14.87,5.16,660,0.33,0.32,10.809,5.56
2021-11-18 11:31:55,14.87,5.16,660,0.33,0.32,10.809,5.54
2021-11-18 11:32:00,14.87,5.16,660,0.33,0.32,10.81,5.51
2021-11-18 11:32:05,14.87,5.16,660,0.33,0.32,10.812,5.48
2021-11-18 11:32:10,14.87,5.16,660,0.33,0.32,10.811,5.46
2021-11-18 11:32:15,14.87,5.16,660,0.33,0.32,10.809,5.45
2021-11-18 11:32:20,14.88,5.16,660,0.33,0.32,10.808,5.53
2021-11-18 11:32:25,14.88,5.16,660,0.33,0.32,10.809,5.55
2021-11-18 11:32:30,14.88,5.16,660,0.33,0.32,10.812,5.56
2021-11-18 11:32:35,14.88,5.16,660,0.33,0.32,10.811,5.56
2021-11-18 11:32:40,14.88,5.16,660,0.33,0.32,10.812,5.57
2021-11-18 11:32:45,14.88,5.16,660,0.33,0.32,10.811,5.58
2021-11-18 11:32:50,14.88,5.16,660,0.33,0.32,10.811,5.56
2021-11-18 11:32:55,14.88,5.16,660,0.33,0.32,10.811,5.55
2021-11-18 11:33:00,14.88,5.16,660,0.33,0.32,10.811,5.55
2021-11-18 11:33:05,14.88,5.16,660,0.33,0.32,10.811,5.53
2021-11-18 11:33:10,14.88,5.16,660,0.33,0.32,10.809,5.51
2021-11-18 11:33:15,14.88,5.16,660,0.33,0.32,10.809,5.48
2021-11-18 11:33:20,14.88,5.16,660,0.33,0.32,10.809,5.45
2021-11-18 11:33:25,14.88,5.16,660,0.33,0.32,10.808,5.49
2021-11-18 11:33:30,14.88,5.16,660,0.33,0.32,10.808,5.6
2021-11-18 11:33:35,14.89,5.16,660,0.33,0.32,10.809,5.61
2021-11-18 11:33:40,14.89,5.16,660,0.33,0.32,10.811,5.59
2021-11-18 11:33:45,14.89,5.16,660,0.33,0.32,10.808,5.57
2021-11-18 11:33:50,14.89,5.16,660,0.33,0.32,10.809,5.56
2021-11-18 11:33:55,14.89,5.16,660,0.33,0.32,10.809,5.51
2021-11-18 11:34:00,14.89,5.16,661,0.33,0.32,10.808,5.5
2021-11-18 11:34:05,14.89,5.16,661,0.33,0.32,10.805,5.55
2021-11-18 11:34:10,14.89,5.16,660,0.33,0.32,10.808,5.65
2021-11-18 11:34:15,14.89,5.16,661,0.33,0.32,10.808,5.66
2021-11-18 11:34:20,14.89,5.16,660,0.33,0.32,10.807,5.63
2021-11-18 11:34:25,14.89,5.16,660,0.33,0.32,10.809,5.67
2021-11-18 11:34:30,14.89,5.16,661,0.33,0.32,10.808,5.68
2021-11-18 11:34:35,14.89,5.16,660,0.33,0.32,10.808,5.68
2021-11-18 11:34:40,14.9,5.16,660,0.33,0.32,10.809,5.66
2021-11-18 11:34:45,14.9,5.16,660,0.33,0.32,10.808,5.64
2021-11-18 11:34:50,14.9,5.16,660,0.33,0.32,10.81,5.67
2021-11-18 11:34:55,14.9,5.16,660,0.33,0.32,10.809,5.64
2021-11-18 11:35:00,14.9,5.16,660,0.33,0.32,10.811,5.6
2021-11-18 11:35:05,14.9,5.16,660,0.33,0.32,10.808,5.56
2021-11-18 11:35:10,14.9,5.16,660,0.33,0.32,10.808,5.56
2021-11-18 11:35:15,14.9,5.16,660,0.33,0.32,10.807,5.76
2021-11-18 11:35:20,14.9,5.16,660,0.33,0.32,10.809,5.79
2021-11-18 11:35:25,14.9,5.16,660,0.33,0.32,10.81,5.74
2021-11-18 11:35:30,14.9,5.16,661,0.33,0.32,10.809,5.71
2021-11-18 11:35:35,14.9,5.16,660,0.33,0.32,10.812,5.69
2021-11-18 11:35:40,14.9,5.16,660,0.33,0.32,10.811,5.65
2021-11-18 11:35:45,14.9,5.16,661,0.33,0.32,10.811,5.62
2021-11-18 11:35:50,14.9,5.16,660,0.33,0.32,10.808,5.63
2021-11-18 11:35:55,14.9,5.16,660,0.33,0.32,10.808,5.68
2021-11-18 11:36:00,14.9,5.16,660,0.33,0.32,10.808,5.68
2021-11-18 11:36:05,14.9,5.16,660,0.33,0.32,10.81,5.66
2021-11-18 11:36:10,14.9,5.16,661,0.33,0.32,10.81,5.62
2021-11-18 11:36:15,14.9,5.16,661,0.33,0.32,10.809,5.61
2021-11-18 11:36:20,14.9,5.16,661,0.33,0.32,10.809,5.6
2021-11-18 11:36:25,14.9,5.16,661,0.33,0.32,10.808,5.58
2021-11-18 11:36:30,14.9,5.16,661,0.33,0.32,10.808,5.55
2021-11-18 11:36:35,14.91,5.16,661,0.33,0.32,10.809,5.52
2021-11-18 11:36:40,14.91,5.16,661,0.33,0.32,10.808,5.49
2021-11-18 11:36:45,14.91,5.16,661,0.33,0.32,10.811,5.47
2021-11-18 11:36:50,14.91,5.16,661,0.33,0.32,10.809,5.5
2021-11-18 11:36:55,14.91,5.16,660,0.33,0.32,10.81,5.57
2021-11-18 11:37:00,14.92,5.16,660,0.33,0.32,10.809,5.69
2021-11-18 11:37:05,14.92,5.16,660,0.33,0.32,10.809,5.72
2021-11-18 11:37:10,14.92,5.16,660,0.33,0.32,10.81,5.67
2021-11-18 11:37:15,14.92,5.16,661,0.33,0.32,10.811,5.63
2021-11-18 11:37:20,14.92,5.16,661,0.33,0.32,10.809,5.59
2021-11-18 11:37:25,14.92,5.16,661,0.33,0.32,10.808,5.57
2021-11-18 11:37:30,14.92,5.16,661,0.33,0.32,10.809,5.54
2021-11-18 11:37:35,14.92,5.16,660,0.33,0.32,10.809,5.52
2021-11-18 11:37:40,14.92,5.16,661,0.33,0.32,10.809,5.5
2021-11-18 11:37:45,14.92,5.16,660,0.33,0.32,10.811,5.47
2021-11-18 11:37:50,14.92,5.16,661,0.33,0.32,10.81,5.45
2021-11-18 11:37:55,14.92,5.16,661,0.33,0.32,10.809,5.43
2021-11-18 11:38:00,14.92,5.16,661,0.33,0.32,10.808,5.44
2021-11-18 11:38:05,14.92,5.16,661,0.33,0.32,10.808,5.53
2021-11-18 11:38:10,14.92,5.16,661,0.33,0.32,10.808,5.54
2021-11-18 11:38:15,14.93,5.16,661,0.33,0.32,10.806,5.53
2021-11-18 11:38:20,14.93,5.16,660,0.33,0.32,10.808,5.64
2021-11-18 11:38:25,14.93,5.16,660,0.33,0.32,10.807,5.67
2021-11-18 11:38:30,14.93,5.16,660,0.33,0.32,10.807,5.65
2021-11-18 11:38:35,14.93,5.16,660,0.33,0.32,10.807,5.62
2021-11-18 11:38:40,14.93,5.16,660,0.33,0.32,10.808,5.57
2021-11-18 11:38:45,14.93,5.16,661,0.33,0.32,10.809,5.62
2021-11-18 11:38:50,14.93,5.16,660,0.33,0.32,10.808,5.62
2021-11-18 11:38:55,14.93,5.16,661,0.33,0.32,10.809,5.59
2021-11-18 11:39:00,14.93,5.16,661,0.33,0.32,10.808,5.53
2021-11-18 11:39:05,14.93,5.16,661,0.33,0.32,10.808,5.52
2021-11-18 11:39:10,14.93,5.16,661,0.33,0.32,10.81,5.5
2021-11-18 11:39:15,14.93,5.16,661,0.33,0.32,10.808,5.48
2021-11-18 11:39:20,14.93,5.16,661,0.33,0.32,10.809,5.48
2021-11-18 11:39:25,14.93,5.16,661,0.33,0.32,10.808,5.47
2021-11-18 11:39:30,14.94,5.16,660,0.33,0.32,10.807,5.48
2021-11-18 11:39:35,14.94,5.16,661,0.33,0.32,10.807,5.56
2021-11-18 11:39:40,14.94,5.16,661,0.33,0.32,10.808,5.6
2021-11-18 11:39:45,14.94,5.16,661,0.33,0.32,10.808,5.58
2021-11-18 11:39:50,14.94,5.16,661,0.33,0.32,10.807,5.54
2021-11-18 11:39:55,14.94,5.16,661,0.33,0.32,10.809,5.52
2021-11-18 11:40:00,14.94,5.16,661,0.33,0.32,10.806,5.56
2021-11-18 11:40:05,14.94,5.16,661,0.33,0.32,10.807,5.58
2021-11-18 11:40:10,14.94,5.16,661,0.33,0.32,10.808,5.54
2021-11-18 11:40:15,14.94,5.16,661,0.33,0.32,10.806,5.51
2021-11-18 11:40:20,14.94,5.16,661,0.33,0.32,10.807,5.48
2021-11-18 11:40:25,14.94,5.16,661,0.33,0.32,10.807,5.45
2021-11-18 11:40:30,14.94,5.16,661,0.33,0.32,10.808,5.42
2021-11-18 11:40:35,14.94,5.16,661,0.33,0.32,10.811,5.39
2021-11-18 11:40:40,14.94,5.16,661,0.33,0.32,10.809,5.36
2021-11-18 11:40:45,14.94,5.16,661,0.33,0.32,10.808,5.35
2021-11-18 11:40:50,14.94,5.16,660,0.33,0.32,10.809,5.41
2021-11-18 11:40:55,14.94,5.16,660,0.33,0.32,10.81,5.5
2021-11-18 11:41:00,14.94,5.16,660,0.33,0.32,10.809,5.52
2021-11-18 11:41:05,14.95,5.16,661,0.33,0.32,10.809,5.51
2021-11-18 11:41:10,14.96,5.16,660,0.33,0.32,10.81,5.59
2021-11-18 11:41:15,14.96,5.16,660,0.33,0.32,10.81,5.65
2021-11-18 11:41:20,14.96,5.16,660,0.33,0.32,10.809,5.63
2021-11-18 11:41:25,14.96,5.16,660,0.33,0.32,10.807,5.6
2021-11-18 11:41:30,14.96,5.16,660,0.33,0.32,10.809,5.57
2021-11-18 11:41:35,14.96,5.16,661,0.33,0.32,10.809,5.6
2021-11-18 11:41:40,14.96,5.16,661,0.33,0.32,10.81,5.69
2021-11-18 11:41:45,14.96,5.16,660,0.33,0.32,10.808,5.79
2021-11-18 11:41:50,14.97,5.16,660,0.33,0.32,10.808,5.73
2021-11-18 11:41:55,14.97,5.16,660,0.33,0.32,10.808,5.67
2021-11-18 11:42:00,14.97,5.16,661,0.33,0.32,10.81,5.62
2021-11-18 11:42:05,14.97,5.16,661,0.33,0.32,10.811,5.56
2021-11-18 11:42:10,14.97,5.16,661,0.33,0.32,10.811,5.53
2021-11-18 11:42:15,14.97,5.16,661,0.33,0.32,10.811,5.52
2021-11-18 11:42:20,14.97,5.16,661,0.33,0.32,10.809,5.51
2021-11-18 11:42:25,14.97,5.16,661,0.33,0.32,10.809,5.49
2021-11-18 11:42:30,14.97,5.16,661,0.33,0.32,10.809,5.46
2021-11-18 11:42:35,14.97,5.16,661,0.33,0.32,10.809,5.43
2021-11-18 11:42:40,14.97,5.16,661,0.33,0.32,10.807,5.41
2021-11-18 11:42:45,14.97,5.16,661,0.33,0.32,10.811,5.4
2021-11-18 11:42:50,14.97,5.16,661,0.33,0.32,10.81,5.45
2021-11-18 11:42:55,14.97,5.16,661,0.33,0.32,10.809,5.48
2021-11-18 11:43:00,14.97,5.16,661,0.33,0.32,10.809,5.49
2021-11-18 11:43:05,14.97,5.16,661,0.33,0.32,10.81,5.48
2021-11-18 11:43:10,14.97,5.16,661,0.33,0.32,10.812,5.44
2021-11-18 11:43:15,14.97,5.16,661,0.33,0.32,10.812,5.4
2021-11-18 11:43:20,14.97,5.16,661,0.33,0.32,10.812,5.39
2021-11-18 11:43:25,14.97,5.16,661,0.33,0.32,10.811,5.38
2021-11-18 11:43:30,14.97,5.16,661,0.33,0.32,10.812,5.36
2021-11-18 11:43:35,14.98,5.16,660,0.33,0.32,10.811,5.35
2021-11-18 11:43:40,14.98,5.16,660,0.33,0.32,10.81,5.36
2021-11-18 11:43:45,14.98,5.16,660,0.33,0.32,10.81,5.39
2021-11-18 11:43:50,14.98,5.16,660,0.33,0.32,10.811,5.4
2021-11-18 11:43:55,14.98,5.15,661,0.33,0.32,10.812,5.42
2021-11-18 11:44:00,14.98,5.16,660,0.33,0.32,10.811,5.48
2021-11-18 11:44:05,14.98,5.16,661,0.33,0.32,10.811,5.55
2021-11-18 11:44:10,14.98,5.16,661,0.33,0.32,10.811,5.6
2021-11-18 11:44:15,14.98,5.16,661,0.33,0.32,10.81,5.57
2021-11-18 11:44:20,14.98,5.16,661,0.33,0.32,10.812,5.55
2021-11-18 11:44:25,14.98,5.16,660,0.33,0.32,10.81,5.56
2021-11-18 11:44:30,14.98,5.16,660,0.33,0.32,10.811,5.62
2021-11-18 11:44:35,14.98,5.16,661,0.33,0.32,10.81,5.63
2021-11-18 11:44:40,14.99,5.16,660,0.33,0.32,10.809,5.59
2021-11-18 11:44:45,14.98,5.16,661,0.33,0.32,10.809,5.58
2021-11-18 11:44:50,14.98,5.16,661,0.33,0.32,10.809,5.57
2021-11-18 11:44:55,14.98,5.16,661,0.33,0.32,10.81,5.54
2021-11-18 11:45:00,14.99,5.16,661,0.33,0.32,10.809,5.51
2021-11-18 11:45:05,14.99,5.16,661,0.33,0.32,10.809,5.5
2021-11-18 11:45:10,14.99,5.16,660,0.33,0.32,10.809,5.49
2021-11-18 11:45:15,14.99,5.16,660,0.33,0.32,10.808,5.48
2021-11-18 11:45:20,14.99,5.16,661,0.33,0.32,10.808,5.47
2021-11-18 11:45:25,14.99,5.16,661,0.33,0.32,10.809,5.45
2021-11-18 11:45:30,14.99,5.16,661,0.33,0.32,10.809,5.45
2021-11-18 11:45:35,14.99,5.16,660,0.33,0.32,10.809,5.44
2021-11-18 11:45:40,14.99,5.16,660,0.33,0.32,10.811,5.57
2021-11-18 11:45:45,15.0,5.16,660,0.33,0.32,10.81,5.62
2021-11-18 11:45:50,15.0,5.16,660,0.33,0.32,10.809,5.6
2021-11-18 11:45:55,15.0,5.16,661,0.33,0.32,10.808,5.56
2021-11-18 11:46:00,15.0,5.16,661,0.33,0.32,10.808,5.52
2021-11-18 11:46:05,15.0,5.16,661,0.33,0.32,10.808,5.5
2021-11-18 11:46:10,15.0,5.16,661,0.33,0.32,10.808,5.47
2021-11-18 11:46:15,15.0,5.16,661,0.33,0.32,10.81,5.47
2021-11-18 11:46:20,15.0,5.16,661,0.33,0.32,10.809,5.44
2021-11-18 11:46:25,15.0,5.16,661,0.33,0.32,10.808,5.45
2021-11-18 11:46:30,15.0,5.16,661,0.33,0.32,10.81,5.47
2021-11-18 11:46:35,15.01,5.16,661,0.33,0.32,10.809,5.49
2021-11-18 11:46:40,15.01,5.16,661,0.33,0.32,10.81,5.5
2021-11-18 11:46:45,15.01,5.16,661,0.33,0.32,10.809,5.5
2021-11-18 11:46:50,15.01,5.16,661,0.33,0.32,10.807,5.49
2021-11-18 11:46:55,15.01,5.16,661,0.33,0.32,10.809,5.49
2021-11-18 11:47:00,15.01,5.16,661,0.33,0.32,10.809,5.48
2021-11-18 11:47:05,15.01,5.16,661,0.33,0.32,10.81,5.46
2021-11-18 11:47:10,15.01,5.16,661,0.33,0.32,10.809,5.43
2021-11-18 11:47:15,15.01,5.16,661,0.33,0.32,10.809,5.49
2021-11-18 11:47:20,15.01,5.16,661,0.33,0.32,10.809,5.52
2021-11-18 11:47:25,15.01,5.16,661,0.33,0.32,10.81,5.5
2021-11-18 11:47:30,15.01,5.16,661,0.33,0.32,10.808,5.48
2021-11-18 11:47:35,15.01,5.16,661,0.33,0.32,10.809,5.47
2021-11-18 11:47:40,15.01,5.16,661,0.33,0.32,10.811,5.45
2021-11-18 11:47:45,15.01,5.16,661,0.33,0.32,10.811,5.42
2021-11-18 11:47:50,15.01,5.16,661,0.33,0.32,10.81,5.4
2021-11-18 11:47:55,15.02,5.16,661,0.33,0.32,10.81,5.39
2021-11-18 11:48:00,15.02,5.16,661,0.33,0.32,10.814,5.39
2021-11-18 11:48:05,15.02,5.16,661,0.33,0.32,10.815,5.38
2021-11-18 11:48:10,15.02,5.16,661,0.33,0.32,10.8129999999999,5.36
2021-11-18 11:48:15,15.02,5.16,661,0.33,0.32,10.8129999999999,5.36
2021-11-18 11:48:20,15.02,5.16,661,0.33,0.32,10.812,5.35
2021-11-18 11:48:25,15.02,5.16,661,0.33,0.32,10.8129999999999,5.36
2021-11-18 11:48:30,15.02,5.16,661,0.33,0.32,10.811,5.37
2021-11-18 11:48:35,15.02,5.16,661,0.33,0.32,10.812,5.39
2021-11-18 11:48:40,15.02,5.16,661,0.33,0.32,10.811,5.38
2021-11-18 11:48:45,15.02,5.16,661,0.33,0.32,10.8129999999999,5.36
2021-11-18 11:48:50,15.02,5.16,661,0.33,0.32,10.8129999999999,5.37
2021-11-18 11:48:55,15.03,5.16,661,0.33,0.32,10.8129999999999,5.41
2021-11-18 11:49:00,15.04,5.16,661,0.33,0.32,10.811,5.48
2021-11-18 11:49:05,15.04,5.16,661,0.33,0.32,10.812,5.54
2021-11-18 11:49:10,15.04,5.16,661,0.33,0.32,10.812,5.6
2021-11-18 11:49:15,15.04,5.16,661,0.33,0.32,10.811,5.62
2021-11-18 11:49:20,15.04,5.16,661,0.33,0.32,10.81,5.6
2021-11-18 11:49:25,15.05,5.16,661,0.33,0.32,10.809,5.63
2021-11-18 11:49:30,15.05,5.16,661,0.33,0.32,10.81,5.62
2021-11-18 11:49:35,15.05,5.16,661,0.33,0.32,10.81,5.57
2021-11-18 11:49:40,15.06,5.16,661,0.33,0.32,10.81,5.55
2021-11-18 11:49:45,15.06,5.16,661,0.33,0.32,10.809,5.54
2021-11-18 11:49:50,15.06,5.16,661,0.33,0.32,10.809,5.57
2021-11-18 11:49:55,15.06,5.16,661,0.33,0.32,10.81,5.6
2021-11-18 11:50:00,15.06,5.16,661,0.33,0.32,10.809,5.57
2021-11-18 11:50:05,15.06,5.16,661,0.33,0.32,10.808,5.55
2021-11-18 11:50:10,15.06,5.16,661,0.33,0.32,10.808,5.6
2021-11-18 11:50:15,15.06,5.16,661,0.33,0.32,10.808,5.65
2021-11-18 11:50:20,15.06,5.16,661,0.33,0.32,10.809,5.64
2021-11-18 11:50:25,15.06,5.16,661,0.33,0.32,10.809,5.6
2021-11-18 11:50:30,15.06,5.16,661,0.33,0.32,10.809,5.58
2021-11-18 11:50:35,15.06,5.16,661,0.33,0.32,10.81,5.63
2021-11-18 11:50:40,15.06,5.16,661,0.33,0.32,10.811,5.76
2021-11-18 11:50:45,15.06,5.16,661,0.33,0.32,10.811,5.71
2021-11-18 11:50:50,15.06,5.16,661,0.33,0.32,10.81,5.66
2021-11-18 11:50:55,15.06,5.16,661,0.33,0.32,10.811,5.61
2021-11-18 11:51:00,15.07,5.16,661,0.33,0.32,10.809,5.56
2021-11-18 11:51:05,15.07,5.16,661,0.33,0.32,10.81,5.53
2021-11-18 11:51:10,15.07,5.16,661,0.33,0.32,10.81,5.52
2021-11-18 11:51:15,15.07,5.16,661,0.33,0.32,10.81,5.5
2021-11-18 11:51:20,15.07,5.16,661,0.33,0.32,10.809,5.52
2021-11-18 11:51:25,15.07,5.16,661,0.33,0.32,10.809,5.54
2021-11-18 11:51:30,15.07,5.15,661,0.33,0.32,10.808,5.53
2021-11-18 11:51:35,15.07,5.16,661,0.33,0.32,10.806,5.57
2021-11-18 11:51:40,15.07,5.16,661,0.33,0.32,10.809,5.64
2021-11-18 11:51:45,15.07,5.16,661,0.33,0.32,10.808,5.64
2021-11-18 11:51:50,15.07,5.16,661,0.33,0.32,10.809,5.62
2021-11-18 11:51:55,15.07,5.16,661,0.33,0.32,10.808,5.57
2021-11-18 11:52:00,15.07,5.16,661,0.33,0.32,10.809,5.54
2021-11-18 11:52:05,15.07,5.16,661,0.33,0.32,10.808,5.5
2021-11-18 11:52:10,15.07,5.16,661,0.33,0.32,10.808,5.5
2021-11-18 11:52:15,15.07,5.16,661,0.33,0.32,10.807,5.5
2021-11-18 11:52:20,15.07,5.16,661,0.33,0.32,10.807,5.5
2021-11-18 11:52:25,15.07,5.16,661,0.33,0.32,10.808,5.48
2021-11-18 11:52:30,15.07,5.16,661,0.33,0.32,10.807,5.46
2021-11-18 11:52:35,15.07,5.16,661,0.33,0.32,10.807,5.44
2021-11-18 11:52:40,15.08,5.16,661,0.33,0.32,10.808,5.43
2021-11-18 11:52:45,15.08,5.16,661,0.33,0.32,10.807,5.42
2021-11-18 11:52:50,15.08,5.16,661,0.33,0.32,10.808,5.42
2021-11-18 11:52:55,15.09,5.16,661,0.33,0.32,10.809,5.5
2021-11-18 11:53:00,15.09,5.16,661,0.33,0.32,10.809,5.57
2021-11-18 11:53:05,15.09,5.16,661,0.33,0.32,10.81,5.62
2021-11-18 11:53:10,15.09,5.16,661,0.33,0.32,10.809,5.66
2021-11-18 11:53:15,15.09,5.16,661,0.33,0.32,10.808,5.74
2021-11-18 11:53:20,15.09,5.16,661,0.33,0.32,10.81,5.75
2021-11-18 11:53:25,15.09,5.16,661,0.33,0.32,10.81,5.73
2021-11-18 11:53:30,15.09,5.16,661,0.33,0.32,10.809,5.68
2021-11-18 11:53:35,15.09,5.16,661,0.33,0.32,10.807,5.66
2021-11-18 11:53:40,15.09,5.16,661,0.33,0.32,10.806,5.72
2021-11-18 11:53:45,15.09,5.16,661,0.33,0.32,10.808,5.74
2021-11-18 11:53:50,15.09,5.16,661,0.33,0.32,10.808,5.74
2021-11-18 11:53:55,15.09,5.16,661,0.33,0.32,10.808,5.76
2021-11-18 11:54:00,15.09,5.16,661,0.33,0.32,10.809,5.76
2021-11-18 11:54:05,15.09,5.16,661,0.33,0.32,10.807,5.76
2021-11-18 11:54:10,15.1,5.16,661,0.33,0.32,10.809,5.72
2021-11-18 11:54:15,15.1,5.16,661,0.33,0.32,10.809,5.76
2021-11-18 11:54:20,15.1,5.16,661,0.33,0.32,10.809,5.77
2021-11-18 11:54:25,15.1,5.16,661,0.33,0.32,10.81,5.72
2021-11-18 11:54:30,15.1,5.16,661,0.33,0.32,10.81,5.66
2021-11-18 11:54:35,15.1,5.16,661,0.33,0.32,10.808,5.72
2021-11-18 11:54:40,15.11,5.16,661,0.33,0.32,10.81,5.71
2021-11-18 11:54:45,15.11,5.16,661,0.33,0.32,10.81,5.69
2021-11-18 11:54:50,15.11,5.16,661,0.33,0.32,10.809,5.64
2021-11-18 11:54:55,15.11,5.16,661,0.33,0.32,10.807,5.58
2021-11-18 11:55:00,15.11,5.16,661,0.33,0.32,10.807,5.56
2021-11-18 11:55:05,15.11,5.16,661,0.33,0.32,10.807,5.55
2021-11-18 11:55:10,15.11,5.16,661,0.33,0.32,10.806,5.55
2021-11-18 11:55:15,15.11,5.16,661,0.33,0.32,10.81,5.6
2021-11-18 11:55:20,15.12,5.16,661,0.33,0.32,10.808,5.58
2021-11-18 11:55:25,15.12,5.16,661,0.33,0.32,10.809,5.58
2021-11-18 11:55:30,15.12,5.16,661,0.33,0.32,10.806,5.56
2021-11-18 11:55:35,15.12,5.16,661,0.33,0.32,10.807,5.54
2021-11-18 11:55:40,15.12,5.16,661,0.33,0.32,10.807,5.55
2021-11-18 11:55:45,15.12,5.16,661,0.33,0.32,10.809,5.55
2021-11-18 11:55:50,15.12,5.16,661,0.33,0.32,10.808,5.54
2021-11-18 11:55:55,15.12,5.16,661,0.33,0.32,10.809,5.55
2021-11-18 11:56:00,15.12,5.16,661,0.33,0.32,10.809,5.61
2021-11-18 11:56:05,15.12,5.16,661,0.33,0.32,10.81,5.65
2021-11-18 11:56:10,15.12,5.16,661,0.33,0.32,10.809,5.63
